Setor,num_Habitantes,AguaADEQUADA,EsgotoADEQUADO,Medidor_Eletric,LixoADEQUADO,Analfa10a14anos,Analfa15ouMais,RespRenda_Ate1Sal,RendaPerCapita,DomRendaMedia,Classe_Econ
100078,1389.83135125,100.0,100.0,100.0,100.0,0.0,0.0,2.85714286,2590.7791045000004,4959.49142857,C
100079,1649.9378669000002,100.0,100.0,100.0,100.0,0.0,0.0,3.06122449,2423.273224,4525.09183673,C
100080,1825.6375073,100.0,100.0,100.0,100.0,0.0,0.0,2.7027027,2805.2406416999997,5671.13513514,C
100081,2472.36167233,100.0,100.0,99.38271605,100.0,0.0,0.61349693,8.02469136,1186.9279778,2644.94444444,D
100082,3572.75995597,100.0,100.0,100.0,100.0,0.0,0.0,6.36942675,1638.3548387,3881.96178344,C
100083,2888.63301261,100.0,100.0,100.0,100.0,0.0,0.91743119,7.01754386,1709.2355372000002,3628.37719298,C
100084,1725.58194638,100.0,100.0,100.0,100.0,0.0,0.56022409,3.04568528,2328.9819588000005,4587.03045685,C
100085,1683.68818306,100.0,100.0,100.0,100.0,0.0,0.0,2.96296296,2326.8054146,5093.11851852,C
100086,687.38794358,100.0,100.0,100.0,100.0,0.0,0.48543689,3.06122449,2937.5816091999995,6519.63265306,C
100087,808.26357416,100.0,100.0,100.0,100.0,0.0,1.86335404,1.28205128,3859.87709,8857.92307692,B
100088,716.11784937,100.0,100.0,100.0,100.0,0.0,0.55865922,1.0,2607.1542553000004,4901.45,C
100089,838.23291954,100.0,100.0,100.0,100.0,0.0,0.93023256,2.13903743,2861.9516484,6963.57219251,C
100090,866.2896181,100.0,100.0,100.0,100.0,0.0,0.4415010999999999,3.30188679,2881.5020408000005,6660.0754717,C
100091,948.78815446,100.0,100.0,100.0,100.0,0.0,0.0,2.91970803,2735.3189964000003,5570.46715328,C
100092,1240.84642292,100.0,100.0,99.21259842,100.0,0.0,0.3649635,0.0,2784.3288590999996,6533.30708661,C
100093,677.21713753,100.0,100.0,99.53051643,100.0,0.0,0.0,0.93896714,2797.7165899,5700.51173709,C
100094,1132.90570882,100.0,100.0,100.0,100.0,0.0,0.4048583,4.5112782,1579.0601504,3158.12030075,C
100105,1035.37456963,100.0,100.0,99.21259842,100.0,0.0,0.0,0.0,3567.872093,7248.11811024,B
100106,496.63870668,100.0,100.0,100.0,100.0,0.0,0.18761726,7.17299578,3039.3356282,7450.86075949,B
100107,1232.10802629,100.0,100.0,100.0,100.0,0.0,0.0,2.30769231,3179.6190476,6163.56923077,C
100108,824.02907393,100.0,100.0,99.51923077,100.0,0.0,0.89285714,2.88461538,2386.5693582,5541.88942308,C
100109,897.8807987,100.0,100.0,100.0,100.0,0.0,0.0,2.38095238,3259.3025829999997,7010.08730159,B
100110,1955.46701197,100.0,100.0,100.0,100.0,0.0,0.0,0.68027211,3683.4903225999997,7767.9047619,B
100111,1359.3331929,100.0,100.0,98.23008850000001,100.0,0.0,0.50251256,7.07964602,1998.58796,3820.30973451,C
100112,1754.04719402,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3191.0564971999997,6073.30107527,C
100113,603.33789229,100.0,100.0,100.0,100.0,0.0,0.23255814,0.49261084,3810.15433,8877.84729064,B
100114,1998.82177823,100.0,100.0,100.0,100.0,7.14285714,0.65789474,1.27659574,3045.8782960999997,6389.86382979,C
100115,2552.63148908,100.0,100.0,100.0,100.0,0.0,0.0,4.02684564,2099.1111110999996,3803.75838926,C
100116,1593.16183484,100.0,100.0,100.0,100.0,0.0,0.44444444,2.4,2830.9113924000003,5367.408,C
100117,1573.02339985,100.0,100.0,99.31506849,100.0,0.0,0.0,2.05479452,2318.65,4446.7260274,C
100118,2067.62769883,100.0,100.0,100.0,100.0,0.0,1.54440154,4.25531915,2139.4187726,4202.97163121,C
100119,1058.81845301,100.0,100.0,100.0,100.0,0.0,0.0,4.0,2337.6294964000003,4332.40666667,C
100120,663.35323419,100.0,100.0,99.12280702,100.0,5.88235294,1.43442623,1.31578947,3810.9484733000004,8758.49561404,B
100121,528.51035989,100.0,100.0,100.0,100.0,0.0,0.89552239,1.31578947,3843.4741144,9279.96710526,B
100122,198.55324605,100.0,100.0,100.0,100.0,0.0,1.64835165,0.0,5465.561224499999,12906.62650602,A
100123,450.27153475,100.0,100.0,100.0,100.0,0.0,0.24038462,2.29357798,3837.4179775,7833.26146789,B
100124,179.33827242,98.52941177,100.0,100.0,100.0,0.0,0.79365079,0.0,5366.6506849,11522.51470588,B
100125,309.73496182,100.0,100.0,15.69767442,100.0,0.0,0.25510204,0.0,4585.4562212,11570.27906977,B
100126,553.31598655,100.0,100.0,100.0,100.0,0.0,0.17331023,0.70422535,4475.5645646,10495.51408451,B
100127,897.9155559000001,100.0,100.0,98.87640449,100.0,0.0,0.50632911,2.24719101,4340.0453515,10752.58426966,B
100128,529.0464222,100.0,100.0,96.57534247,100.0,7.69230769,0.31847134,1.36986301,4100.008695699999,9688.37671233,B
100129,880.88866622,99.25925926,99.25925926,98.51851852,100.0,0.0,1.09090909,2.22222222,4002.9833333000006,8895.51851852,B
100130,1005.91418035,100.0,100.0,100.0,100.0,0.0,0.0,4.60526316,3287.7597403,6662.03947368,C
100131,1153.33307479,100.0,100.0,100.0,100.0,0.0,0.93984962,4.23076923,2892.6894198000005,6519.67692308,C
100132,1321.50553504,100.0,100.0,93.15068493,100.0,0.0,0.34602076,0.68493151,4518.5082508000005,9377.45205479,B
100133,695.29975023,100.0,100.0,100.0,100.0,12.5,0.40322581,2.77777778,3130.0074074,5868.76388889,C
100134,1659.96373519,100.0,100.0,98.46153846,100.0,0.0,0.50761421,3.58974359,3122.0789474,6692.45641026,C
100135,520.75097045,100.0,100.0,100.0,100.0,0.0,0.28328612,1.97368421,3651.9608354999996,9201.98026316,B
100136,671.37414282,100.0,100.0,100.0,100.0,0.0,0.19646365,4.11522634,3294.2632541,7415.48148148,B
100137,337.47705322,100.0,100.0,100.0,100.0,0.0,1.34228188,2.88461538,4136.8463158,9447.125,B
100138,566.51028126,100.0,100.0,100.0,100.0,0.0,0.3649635,4.48717949,3201.7638889000004,5910.94871795,C
100139,980.15526021,100.0,100.0,97.90575916,100.0,0.0,1.28205128,5.23560209,3093.2249239999996,5328.12041885,C
100140,1421.8425588,100.0,100.0,99.27007299,100.0,0.0,0.40322581,3.64963504,2215.5373134,4334.04379562,C
100141,1169.09135999,100.0,100.0,100.0,100.0,0.0,0.32051282,1.74418605,3429.9882353,6780.20930233,C
100142,935.67815757,100.0,100.0,100.0,100.0,0.0,0.9569378000000001,1.08108108,4130.7741935,10382.75675676,B
100143,502.17518554,100.0,100.0,100.0,100.0,0.0,0.27397259999999996,1.89873418,4100.6111111,10277.48101266,B
100144,582.28645837,100.0,100.0,100.0,100.0,0.0,0.23364486,1.49253731,2996.0737526999997,6871.5920398,C
100145,373.87168754,94.75806452,94.75806452,91.93548387,99.59677419,1.58730159,1.43769968,14.51612903,469.52713178,1465.37903226,D
100146,2076.95627694,100.0,100.0,100.0,100.0,0.0,0.2688172,1.74418605,3252.9728394999997,7659.61627907,B
100147,815.95459365,100.0,100.0,100.0,100.0,0.0,0.53191489,3.51758794,2800.6146096,5587.15577889,C
100148,1180.25815533,100.0,100.0,100.0,100.0,0.0,0.33613445,5.10204082,1973.1029640999998,3226.42602041,C
100149,573.30654737,100.0,100.0,100.0,100.0,0.0,1.41509434,6.66666667,1951.7462687,5085.38333333,C
100150,577.27113496,100.0,100.0,100.0,100.0,0.0,0.33112583,3.10077519,2318.3905325,6074.54263566,C
100151,254.29768262,100.0,100.0,100.0,100.0,0.0,0.9009009,2.87356322,3250.8583106,6856.6954023,C
100152,1244.22145601,100.0,100.0,100.0,100.0,0.0,0.35273369,1.51515152,3164.2331691,7299.31060606,B
100153,722.68946905,100.0,100.0,100.0,100.0,0.0,0.0,3.05343511,3900.4,8336.73282443,B
100154,499.92544352,100.0,100.0,100.0,100.0,,0.0,0.0,4376.5196078,8584.71153846,B
100155,932.30245276,100.0,100.0,100.0,100.0,0.0,0.81799591,2.77777778,4190.1988636,8779.46428571,B
100156,636.40377548,100.0,100.0,100.0,100.0,0.0,0.30395137,1.35135135,3119.8409091,7420.16216216,B
100157,820.26906776,100.0,100.0,97.45762712,100.0,0.0,0.47169811,0.84745763,2663.4381779,5202.73305085,C
100158,3116.73031976,100.0,100.0,100.0,100.0,14.28571429,0.94043887,3.55329949,2652.1886228,4496.60406091,C
100159,606.27135714,100.0,100.0,100.0,100.0,0.0,0.78277887,2.36220472,3138.019573,6943.17716535,C
100160,561.08689058,100.0,100.0,100.0,100.0,0.0,0.98039216,5.82524272,2524.2098214000002,5489.54368932,C
100161,402.4168076,100.0,100.0,100.0,100.0,0.0,0.0,2.85714286,3893.546875,7119.62857143,B
100162,769.07468365,100.0,100.0,100.0,100.0,0.0,1.20481928,3.41880342,2779.09398,6318.28205128,C
100163,1369.77063141,100.0,100.0,80.59701492,100.0,0.0,0.38461538,6.71641791,2754.6389891999997,5694.29104478,C
100164,475.30123217,99.51923077,100.0,100.0,100.0,0.0,0.24330900000000003,3.84615385,3387.0361174000004,7213.73557692,B
100165,285.69970394,100.0,100.0,97.27272727,100.0,0.0,0.0,2.72727273,2059.0337553,4436.28181818,C
100166,891.81661007,99.46808511,100.0,99.46808511,100.0,0.0,0.0,1.06382979,1682.4403409000001,3150.10106383,C
100167,839.24344982,100.0,100.0,100.0,100.0,0.0,0.32467532,3.86740331,1953.9456193,3573.23756906,C
100168,881.16819694,100.0,100.0,100.0,100.0,0.0,1.65562914,0.71942446,3602.6452599,8475.28776978,B
100169,943.33867707,100.0,100.0,100.0,100.0,0.0,0.4048583,1.52671756,2130.8736059000003,4375.61068702,C
100170,1326.59848079,100.0,100.0,100.0,100.0,0.0,0.4048583,4.34782609,2339.3684211,4509.217391300001,C
100171,3772.76864588,100.0,100.0,100.0,100.0,0.0,0.0,4.1322314,1865.7162790999998,3315.11570248,C
100172,1027.4117426,100.0,100.0,100.0,100.0,0.0,0.48076923,3.05343511,2789.8409091,4685.22900763,C
100173,452.61250364,100.0,100.0,100.0,100.0,0.0,0.74257426,2.85714286,2472.5462963000004,5086.38095238,C
100174,1522.50489315,100.0,99.30555556,97.91666667,100.0,0.0,0.32258065,0.69444444,2534.1558824,5983.42361111,C
100175,570.20437002,100.0,100.0,98.10126582,100.0,0.0,0.0,4.43037975,2911.8947368,7003.29113924,B
100176,689.05216238,100.0,99.38271605,99.38271605,100.0,0.0,0.35335689,1.2345678999999998,2822.7260726,5279.54320988,C
100177,608.2911505,100.0,100.0,97.87234043,100.0,0.0,0.0,2.83687943,2741.7272727,6202.91489362,C
100178,995.00155946,100.0,100.0,100.0,100.0,0.0,1.29449838,5.10204082,2506.5246914,4143.43877551,C
100179,314.38675017,100.0,100.0,100.0,100.0,0.0,1.42857143,1.25,2356.6,4418.625,C
100180,548.85578608,100.0,100.0,98.4496124,100.0,0.0,0.0,0.7751938,2124.7058824,3920.0,C
100181,1069.78017773,100.0,100.0,100.0,100.0,0.0,1.04529617,2.22222222,2652.9695122,6445.73333333,C
100182,862.99198727,100.0,100.0,98.04878049,100.0,0.0,0.23310023,2.43902439,3865.6673774000005,8843.89268293,B
100183,771.20259562,100.0,100.0,99.57983193,100.0,0.0,0.75329567,2.5210084,3071.7924866,7214.84033613,B
100184,512.97410783,100.0,100.0,100.0,100.0,0.0,0.46511628,1.88679245,3571.6696034999995,7648.76415094,B
100185,526.47317638,100.0,100.0,98.82352941,100.0,0.0,1.19047619,1.17647059,4884.551136399999,10113.89411765,B
100186,278.81798278,100.0,100.0,100.0,100.0,0.0,0.27624309,1.98675497,3884.6441557999997,9904.55629139,B
100187,1269.31734298,100.0,100.0,99.54954955,100.0,0.0,0.66666667,2.7027027,3472.74227,7586.84684685,B
100188,611.54636176,100.0,100.0,99.51690821,100.0,0.0,0.93676815,0.96618357,4729.225382899999,10440.85024155,B
100189,442.86179338,100.0,100.0,100.0,100.0,0.0,1.16731518,1.37931034,4956.549090899999,9400.35172414,B
100190,586.40485301,100.0,100.0,100.0,100.0,0.0,0.66666667,1.37457045,2953.9584,6344.41237113,C
100191,467.88152951,100.0,100.0,100.0,100.0,0.0,0.53475936,7.54716981,2885.1256281,5416.41509434,C
100192,511.69693262,100.0,100.0,97.95081967,100.0,0.0,0.97847358,0.81967213,2401.2321429000003,5511.02459016,C
100193,586.34461251,100.0,100.0,100.0,100.0,0.0,0.64308682,0.5988024000000001,4449.0490798,8684.97005988,B
100194,691.36586685,100.0,100.0,97.5,100.0,0.0,0.56657224,0.0,4500.5942408,10745.16875,B
100195,1438.46331243,100.0,100.0,100.0,100.0,0.0,0.15625,2.39520958,2970.7440476,5977.06586826,C
100196,303.78745918,100.0,100.0,98.46153846,100.0,0.0,1.25523013,3.84615385,2780.22,5346.57692308,C
100197,406.67353412,100.0,100.0,100.0,100.0,0.0,0.73126143,1.2145749,4953.8152542,11833.0,B
100198,290.58173077,100.0,100.0,97.18309859,100.0,0.0,1.32450331,0.0,3976.1030303000002,9240.23943662,B
100199,688.01647132,100.0,100.0,99.09090909,100.0,0.0,0.93457944,0.90909091,5674.0932203,12173.50909091,A
100200,845.97696406,100.0,100.0,100.0,100.0,0.0,0.0,2.0,6414.680851100001,15074.5,A
100201,326.9537833,100.0,100.0,100.0,100.0,0.0,0.0,1.5503876,4416.9609375,8765.44186047,B
100202,324.4476398,100.0,100.0,100.0,100.0,0.0,1.01694915,2.29007634,2446.8867925,5939.77099237,C
100203,181.07313412,100.0,100.0,100.0,100.0,0.0,0.0,4.21052632,5337.7464115,11743.04210526,B
100204,274.72911314,100.0,100.0,100.0,100.0,0.0,1.11111111,0.0,4517.741935499999,9133.69565217,B
100205,380.91673023,100.0,100.0,97.69230769,100.0,0.0,0.79051383,5.38461538,3807.4139194,7995.56923077,B
100206,817.41195259,100.0,100.0,100.0,100.0,0.0,0.22988506,1.84331797,3654.2934783,7746.42857143,B
100207,861.54025024,100.0,100.0,100.0,100.0,0.0,0.0,3.33333333,2851.5744680999996,5956.62222222,C
100208,534.10517071,100.0,100.0,99.10714286,100.0,0.0,0.56179775,0.89285714,2864.7105263,4859.77678571,C
100209,1118.2801344,100.0,100.0,100.0,100.0,11.11111111,0.46082949,2.83018868,3237.5611354000002,6994.35377358,C
100240,1266.39419231,100.0,100.0,100.0,100.0,0.0,0.74074074,1.44927536,3776.2311213,7972.04347826,B
100241,652.67104891,100.0,100.0,100.0,100.0,0.0,0.30769231,0.63694268,4451.7553763000005,10548.10828025,B
100242,690.26644095,100.0,100.0,100.0,100.0,0.0,0.0,1.52671756,3537.3994334,9532.07633588,B
100243,1006.27760817,100.0,100.0,100.0,100.0,0.0,1.29032258,2.96296296,3432.8908555,8620.37037037,B
100244,746.3607311000001,99.74160207,100.0,98.70801034,100.0,0.0,2.46516613,7.49354005,666.45790378,2004.54005168,D
100245,404.10897558,100.0,100.0,99.45652174,100.0,0.0,0.79155673,1.63043478,3530.7063107,7905.71195652,B
100246,1443.53536508,100.0,100.0,100.0,100.0,0.0,0.60240964,0.60240964,4198.4239766,8649.76506024,B
100247,773.23699536,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3237.0825397,7180.85211268,B
100248,974.98488879,100.0,100.0,100.0,100.0,0.0,0.29761905,0.66666667,3047.0473684,7719.18666667,B
100249,1501.63201959,100.0,100.0,100.0,100.0,0.0,0.0,1.68067227,2896.4244898,5963.22689076,C
100270,840.99934003,100.0,100.0,100.0,100.0,0.0,0.0,1.67597765,3311.6409396,5513.23463687,C
100271,934.57304642,100.0,100.0,100.0,100.0,0.0,0.8908686,0.96618357,3257.7668712,7695.88405797,B
100272,1376.84948694,100.0,100.0,100.0,100.0,0.0,0.0,4.77941176,2663.5387754999997,4798.28676471,C
100273,983.33787669,100.0,100.0,97.58064516,100.0,0.0,0.22727273,3.22580645,2928.0213675,5525.45967742,C
100274,882.26955104,100.0,100.0,100.0,100.0,0.0,1.08695652,0.0,4836.858974399999,14236.79245283,A
100275,521.78530881,100.0,100.0,98.13664596,100.0,7.69230769,0.28985507,1.86335404,3739.0791557,8801.93167702,B
100276,853.80700179,100.0,100.0,100.0,100.0,0.0,0.36363636,6.7114094,3334.1103448000003,6489.20805369,C
100277,687.56909003,100.0,100.0,100.0,100.0,0.0,0.3236246,2.17391304,3786.0303950999996,9026.11594203,B
100278,1079.84892168,100.0,100.0,30.80168776,100.0,0.0,1.2793177,2.10970464,2171.5792683000004,4508.08860759,C
100279,513.9540122,100.0,100.0,100.0,100.0,0.0,1.06007067,1.47058824,3355.8737864,7624.74264706,B
100280,1206.36485007,100.0,100.0,100.0,100.0,0.0,0.83333333,0.0,4888.3415842,12823.96103896,A
100281,1201.07698589,100.0,100.0,99.55752212,100.0,0.0,0.56710775,0.44247788,3705.1145299000004,9590.67256637,B
100282,761.41743002,100.0,100.0,100.0,100.0,0.0,0.24813896,1.54639175,3776.5625,8721.13402062,B
100283,777.03481035,100.0,99.49238579,99.49238579,100.0,0.0,0.24509804,2.03045685,4828.0251142,10734.39086294,B
100284,1564.30852595,100.0,100.0,99.40119759999999,100.0,0.0,0.33670034,2.39520958,3036.6314103,5673.22754491,C
100285,869.03119858,100.0,100.0,97.52066116,100.0,0.0,1.14503817,4.1322314,3722.3165468,8552.09917355,B
100286,461.69148722,100.0,100.0,97.42268041,100.0,0.0,0.0,2.06185567,3399.7984693999997,6869.69587629,C
100287,1270.02827945,100.0,100.0,96.46017699,100.0,0.0,0.42016807,1.7699115,3031.6769231,6975.53982301,C
100288,1482.51008845,100.0,100.0,100.0,100.0,0.0,0.67114094,2.97029703,2498.9872610999996,3884.56435644,C
100291,913.63599485,100.0,100.0,100.0,100.0,0.0,0.82191781,2.55102041,4104.9363868,8230.81632653,B
100292,1043.15277573,100.0,100.0,100.0,100.0,0.0,1.54440154,2.10084034,3977.8495575,9443.21428571,B
100293,1002.22688039,100.0,100.0,100.0,100.0,0.0,0.33003299999999997,0.62893082,3860.5471125,7988.17610063,B
100294,1189.65843342,100.0,100.0,99.60474308,100.0,0.0,0.18416206,0.0,3260.9950249000003,7772.25296443,B
100295,1452.29776016,100.0,100.0,100.0,100.0,0.0,0.46728972,3.6036036,4197.84581,8584.78378378,B
100296,851.43775021,100.0,100.0,100.0,100.0,0.0,0.64935065,1.86335404,3286.695122,6695.8757764,C
100297,438.98902869999995,100.0,100.0,98.63945578,100.0,0.0,0.32786885,2.72108844,2536.6676829,5660.04761905,C
100298,1258.3216165,100.0,100.0,99.0,100.0,0.0,0.48780488,2.0,2392.8161434999997,5335.98,C
100299,413.00132,100.0,100.0,100.0,100.0,0.0,0.0,1.2987013,3359.7832898,8355.82467532,B
100300,1130.35480342,100.0,100.0,98.72340426,100.0,0.0,0.67567568,1.70212766,2555.1470588,5175.53191489,C
100301,877.90516696,100.0,100.0,97.91666667,100.0,0.0,1.18694362,2.08333333,3009.7245179,7587.01388889,B
100302,1294.90924608,100.0,100.0,95.76271186,100.0,0.0,0.81632653,1.69491525,3601.6130267999997,7966.27966102,B
100303,1491.11524257,100.0,100.0,97.48427673,100.0,0.0,1.84501845,3.77358491,2306.8536585,4163.94339623,C
100304,834.90029723,100.0,100.0,98.42519685,100.0,0.0,2.24719101,8.66141732,2369.4188481999995,3563.45669291,C
100305,1824.55304469,100.0,100.0,100.0,100.0,0.0,0.59171598,5.85106383,2349.7394958,4462.00531915,C
100306,974.5777228000001,100.0,100.0,100.0,100.0,0.0,0.25316456,2.09424084,3635.3686636,8260.47120419,B
100307,1030.74847948,100.0,99.53810624,33.94919169,100.0,2.38095238,6.66666667,19.63048499,460.49098039,1355.94919169,D
100308,1268.37518017,99.81132075,100.0,56.41509434,100.0,3.62318841,6.55737705,34.33962264,495.00628931,1485.01886792,D
100309,655.9739367999999,97.83037475,100.0,52.26824458,100.0,2.7027027,5.87275693,31.5581854,447.07990315,1456.75739645,D
100310,253.66708102,99.23664122,99.61832061,94.65648855,100.0,15.55555556,2.88808664,17.17557252,1219.1305638000001,3136.23664122,C
100311,347.39613538,100.0,100.0,100.0,100.0,0.0,0.0,2.12014134,2762.9443447,5438.02120141,C
100312,1506.95536258,100.0,100.0,100.0,100.0,0.0,0.99502488,8.87096774,1591.8623853,2798.59677419,D
100313,1546.1203315999999,100.0,100.0,99.13043478,100.0,0.0,1.15606936,6.95652174,1958.8913042999998,3134.22608696,C
100314,482.7124491,100.0,100.0,100.0,100.0,0.0,0.87260035,6.09318996,2010.0543478,4639.6953405,C
100315,2184.5707481,100.0,100.0,99.41860465,100.0,0.0,0.3030303,2.3255814,3697.5081522,7910.94767442,B
100316,954.30222345,100.0,100.0,99.23664122,100.0,0.0,0.35842294,0.0,3007.090301,6863.51145038,C
100317,657.29023938,99.31034483,100.0,100.0,100.0,0.0,0.36231884,6.89655172,1982.9288136,4034.23448276,C
100318,1025.69999994,100.0,100.0,100.0,100.0,0.0,0.40650407,9.322033900000001,2568.4372624000002,5724.56779661,C
100319,1359.2975488,100.0,100.0,100.0,100.0,6.25,0.37313433,8.02469136,1981.5743243000002,3620.65432099,C
100320,1095.71023457,100.0,100.0,100.0,100.0,0.0,2.0,5.17241379,1951.6794258000002,3516.38793103,C
100321,388.61698553,100.0,100.0,96.62921348,100.0,0.0,0.52219321,1.68539326,3564.1815981,8269.70224719,B
100322,3672.812095,100.0,100.0,99.42528736,100.0,0.0,0.27700831,2.87356322,2918.7282050999997,6541.97701149,C
100323,986.26479726,100.0,100.0,100.0,100.0,0.0,0.0,1.88679245,3613.1785714000002,7635.39622642,B
100324,894.48206482,100.0,100.0,98.4,100.0,0.0,0.36764706,2.4,3167.3569132,7880.384,B
100325,962.98041449,100.0,100.0,100.0,100.0,0.0,0.32467532,2.85714286,3852.6766467,9191.38571429,B
100326,807.0566012,100.0,100.0,100.0,100.0,0.0,0.0,5.47945205,3698.5683200000003,8157.11643836,B
100327,976.98929467,100.0,100.0,100.0,100.0,0.0,0.86206897,1.31578947,4215.3005464,10150.0,B
100328,748.69978493,100.0,100.0,100.0,100.0,0.0,0.81300813,2.79329609,2966.2800983,6744.55865922,C
100329,801.61818231,100.0,100.0,100.0,100.0,0.0,1.11420613,0.0,3538.575,8683.6196319,B
100330,658.70938373,100.0,100.0,100.0,100.0,5.55555556,1.39664804,1.34228188,3083.2020725,7987.3557046999995,B
100331,538.63425766,100.0,100.0,100.0,100.0,0.0,0.69444444,4.5112782,3092.5849673000002,7115.27067669,B
100332,250.01829758,100.0,100.0,100.0,100.0,0.0,1.76470588,0.0,6476.2819149,15411.91139241,A
100333,2276.58573876,100.0,100.0,100.0,100.0,0.0,0.44843049,1.23966942,4100.5523013,8099.43801653,B
100334,618.32658631,100.0,100.0,99.23076923,100.0,0.0,0.0,3.07692308,3888.0707395000004,9301.46153846,B
100335,507.17374826,100.0,100.0,100.0,100.0,0.0,1.29310345,5.36912752,3673.1203299999997,5941.08724832,C
100336,724.82264382,100.0,99.43820225,98.87640449,100.0,0.0,0.0,2.80898876,2920.5145630999996,5069.88202247,C
100337,615.81614506,100.0,100.0,100.0,100.0,0.0,1.18577075,0.7751938,5079.2472726999995,10827.85271318,B
100338,2433.87193111,100.0,100.0,100.0,100.0,0.0,1.18577075,1.97368421,2152.7352941,3852.26315789,C
100339,742.72047107,100.0,100.0,100.0,100.0,0.0,0.50505051,0.0,3256.8290398000004,6953.33,C
100340,1487.0737030999999,100.0,100.0,99.01477832,100.0,0.0,1.34529148,1.97044335,3444.9688797,8179.67980296,B
100341,1045.4775928,100.0,100.0,100.0,100.0,0.0,1.03806228,4.79452055,2543.6833333,5226.74657534,C
100342,598.12963023,100.0,100.0,100.0,100.0,0.0,0.87336245,1.62601626,2737.1877551,5452.12195122,C
100343,2006.03288013,100.0,100.0,99.45652174,100.0,10.0,0.65789474,6.52173913,2184.9638554000003,3942.43478261,C
